Area of usual residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,Other method of travel to work,F10,F11,F12,F13,F14
E02000042,E02004465,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004494,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004534,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004535,3,0,0,0,1,0,0,1,0,0,1,0
E02000042,E02004537,2,0,1,0,0,0,0,1,0,0,0,0
E02000042,E02004538,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004541,1,0,0,0,0,0,0,0,0,0,1,0
E02000042,E02004542,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004545,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004547,3,0,0,2,0,0,0,1,0,0,0,0
E02000042,E02004550,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004596,3,0,0,0,0,0,0,3,0,0,0,0
E02000042,E02004685,2,0,0,0,0,0,0,1,0,0,1,0
E02000042,E02004686,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004714,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004790,1,0,0,0,1,0,0,0,0,0,0,0
E02000042,E02004845,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004847,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004850,2,0,0,0,1,0,0,0,0,0,1,0
E02000042,E02004852,4,0,0,0,0,0,0,4,0,0,0,0
E02000042,E02004853,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004855,4,0,0,0,1,0,0,3,0,0,0,0
E02000042,E02004857,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004858,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004868,3,0,0,0,0,0,0,3,0,0,0,0
E02000042,E02004870,5,0,1,0,0,0,0,3,0,0,1,0
E02000042,E02004876,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004894,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004896,5,0,0,0,0,0,0,5,0,0,0,0
E02000042,E02004897,10,0,0,0,1,0,0,9,0,0,0,0
E02000042,E02004898,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004899,6,0,0,0,0,0,0,6,0,0,0,0
E02000042,E02004900,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004901,5,0,0,0,0,0,0,5,0,0,0,0
E02000042,E02004902,4,0,1,0,1,0,0,2,0,0,0,0
E02000042,E02004903,5,0,0,0,0,0,0,4,0,1,0,0
E02000042,E02004904,4,0,0,0,1,0,0,3,0,0,0,0
E02000042,E02004905,9,0,0,0,3,0,0,6,0,0,0,0
E02000042,E02004906,17,0,1,0,5,0,0,11,0,0,0,0
E02000042,E02004907,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004908,3,0,0,0,1,0,0,2,0,0,0,0
E02000042,E02004914,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004921,1,0,0,1,0,0,0,0,0,0,0,0
E02000042,E02004927,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004930,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004932,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004935,6,0,0,1,1,0,0,4,0,0,0,0
E02000042,E02004937,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004942,5,0,0,1,0,0,0,4,0,0,0,0
E02000042,E02004943,3,0,0,0,1,0,0,2,0,0,0,0
E02000042,E02004945,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004948,5,0,0,1,0,0,0,2,1,0,1,0
E02000042,E02004954,1,0,0,0,1,0,0,0,0,0,0,0
E02000042,E02004956,3,0,0,0,0,0,0,3,0,0,0,0
E02000042,E02004957,3,0,0,0,0,0,0,2,1,0,0,0
E02000042,E02004959,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004961,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004962,1,0,1,0,0,0,0,0,0,0,0,0
E02000042,E02004963,1,0,1,0,0,0,0,0,0,0,0,0
E02000042,E02004964,2,0,1,0,0,0,0,1,0,0,0,0
E02000042,E02004966,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004972,2,0,0,0,1,0,0,1,0,0,0,0
E02000042,E02004973,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004975,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004976,12,0,0,0,1,0,0,10,1,0,0,0
E02000042,E02004977,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004978,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004981,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004983,5,0,0,0,0,0,0,4,1,0,0,0
E02000042,E02004985,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004986,1,0,0,0,1,0,0,0,0,0,0,0
E02000042,E02004987,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02004988,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004989,10,0,0,0,2,0,0,6,2,0,0,0
E02000042,E02004991,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004993,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02004994,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02005089,1,0,0,0,0,0,0,0,1,0,0,0
E02000042,E02005338,1,0,0,0,0,0,0,0,0,0,1,0
E02000042,E02005346,1,0,0,0,0,0,0,0,0,0,1,0
E02000042,E02005525,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02005651,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02005927,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02005939,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02005949,1,0,0,0,1,0,0,0,0,0,0,0
E02000042,E02005955,1,0,1,0,0,0,0,0,0,0,0,0
E02000042,E02006193,1,0,0,0,1,0,0,0,0,0,0,0
E02000042,E02006221,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02006233,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006323,3,0,0,0,0,0,0,0,3,0,0,0
E02000042,E02006360,1,0,0,0,0,0,0,0,0,0,0,1
E02000042,E02006381,1,0,0,1,0,0,0,0,0,0,0,0
E02000042,E02006385,1,0,0,1,0,0,0,0,0,0,0,0
E02000042,E02006386,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006394,2,0,0,2,0,0,0,0,0,0,0,0
E02000042,E02006395,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02006405,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006406,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006415,2,0,2,0,0,0,0,0,0,0,0,0
E02000042,E02006431,2,0,0,0,0,0,0,0,0,0,2,0
E02000042,E02006459,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006469,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006497,2,0,0,0,0,0,0,2,0,0,0,0
E02000042,E02006576,1,0,0,1,0,0,0,0,0,0,0,0
E02000042,E02006664,1,0,1,0,0,0,0,0,0,0,0,0
E02000042,E02006736,1,0,0,1,0,0,0,0,0,0,0,0
E02000042,E02006792,5,0,2,0,0,0,0,2,0,0,1,0
E02000042,E02006793,3,0,2,0,0,0,0,1,0,0,0,0
E02000042,E02006794,5,0,0,0,1,0,0,3,0,0,1,0
E02000042,E02006796,6,0,1,0,0,0,0,2,2,1,0,0
E02000042,E02006800,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006801,21,0,19,1,0,0,0,1,0,0,0,0
E02000042,E02006802,14,0,12,0,1,0,0,1,0,0,0,0
E02000042,E02006854,67,0,61,1,2,0,0,3,0,0,0,0
E02000042,E02006882,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006899,1,0,0,1,0,0,0,0,0,0,0,0
E02000042,E02006924,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006925,1,0,0,0,0,0,0,1,0,0,0,0
E02000042,E02006928,2,0,2,0,0,0,0,0,0,0,0,0
E02000042,E02006929,2,0,2,0,0,0,0,0,0,0,0,0
E02000042,OD0000001,615,615,0,0,0,0,0,0,0,0,0,0
E02000042,OD0000002,7,0,2,0,1,0,0,2,0,0,0,2
E02000042,OD0000003,676,0,218,36,95,7,5,261,14,10,23,7
E02000042,OD0000004,16,0,0,1,1,1,1,5,0,0,3,4
E02000042,S92000003,1,0,0,0,1,0,0,0,0,0,0,0
E02000043,E02000001,290,0,248,20,2,0,1,15,1,2,1,0
E02000043,E02000024,24,0,3,0,3,0,0,14,0,0,4,0
E02000043,E02000025,5,0,0,0,0,0,0,4,0,1,0,0
E02000043,E02000027,13,0,1,0,1,0,0,10,0,0,1,0
E02000043,E02000028,9,0,2,0,2,0,0,5,0,0,0,0
E02000043,E02000029,6,0,0,0,0,0,0,4,1,0,1,0
E02000043,E02000030,8,0,0,0,2,0,0,6,0,0,0,0
E02000043,E02000031,28,0,1,0,6,0,0,15,2,0,4,0
E02000043,E02000032,4,0,0,0,1,0,0,2,1,0,0,0
E02000043,E02000033,22,0,0,0,1,0,0,17,2,1,1,0
E02000043,E02000034,7,0,1,0,1,0,0,4,0,0,1,0
E02000043,E02000035,36,0,1,1,2,0,0,17,1,0,13,1
E02000043,E02000036,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000037,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000038,18,0,1,0,3,0,0,12,0,0,2,0
E02000043,E02000039,6,0,0,0,1,0,0,5,0,0,0,0
E02000043,E02000040,51,0,4,0,3,0,0,21,2,5,16,0
E02000043,E02000041,7,0,0,0,2,0,0,5,0,0,0,0
E02000043,E02000042,84,0,3,0,4,0,0,36,6,3,32,0
E02000043,E02000043,25,0,6,0,0,0,0,10,0,2,7,0
E02000043,E02000044,9,0,0,0,2,0,0,7,0,0,0,0
E02000043,E02000045,4,0,0,0,1,0,0,3,0,0,0,0
E02000043,E02000046,37,0,5,0,2,0,1,11,0,0,18,0
E02000043,E02000047,4,0,0,0,1,0,0,3,0,0,0,0
E02000043,E02000048,22,0,1,0,2,0,0,13,0,1,5,0
E02000043,E02000049,7,0,1,0,0,0,0,5,0,1,0,0
E02000043,E02000050,33,0,0,0,3,0,0,22,0,0,8,0
E02000043,E02000051,56,0,3,0,0,1,3,29,0,0,19,1
E02000043,E02000052,14,0,2,0,0,0,0,12,0,0,0,0
E02000043,E02000053,17,0,3,0,2,0,0,11,0,1,0,0
E02000043,E02000054,11,0,0,0,3,0,0,4,3,0,0,1
E02000043,E02000055,25,0,1,0,6,0,0,16,0,0,2,0
E02000043,E02000056,14,0,0,0,6,0,0,5,2,0,1,0
E02000043,E02000057,7,0,0,0,0,0,0,6,0,0,1,0
E02000043,E02000058,19,0,0,0,3,0,0,11,1,2,2,0
E02000043,E02000059,7,0,0,0,1,0,0,6,0,0,0,0
E02000043,E02000060,9,0,0,0,0,0,0,8,0,0,1,0
E02000043,E02000061,11,0,0,0,4,0,1,6,0,0,0,0
E02000043,E02000062,22,0,1,0,5,0,0,14,0,1,1,0
E02000043,E02000063,3,0,0,0,0,0,0,2,1,0,0,0
E02000043,E02000064,2,0,0,0,1,0,0,0,1,0,0,0
E02000043,E02000083,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000092,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000093,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000094,8,0,0,0,0,0,0,6,2,0,0,0
E02000043,E02000095,3,0,0,0,1,0,0,2,0,0,0,0
E02000043,E02000096,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000097,3,0,1,0,0,0,0,2,0,0,0,0
E02000043,E02000098,4,0,0,0,0,0,0,4,0,0,0,0
E02000043,E02000099,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000100,4,0,1,0,1,0,0,2,0,0,0,0
E02000043,E02000101,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000102,3,0,0,0,1,0,0,2,0,0,0,0
E02000043,E02000103,11,0,0,0,3,0,0,8,0,0,0,0
E02000043,E02000106,4,0,1,0,2,0,0,1,0,0,0,0
E02000043,E02000107,1,0,0,0,1,0,0,0,0,0,0,0
E02000043,E02000109,6,0,1,0,1,0,0,4,0,0,0,0
E02000043,E02000111,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000112,2,0,0,0,0,0,0,1,1,0,0,0
E02000043,E02000113,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000115,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000116,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000117,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000118,4,0,0,1,0,0,0,3,0,0,0,0
E02000043,E02000119,15,0,2,0,0,0,0,13,0,0,0,0
E02000043,E02000120,5,0,0,0,1,0,0,3,1,0,0,0
E02000043,E02000122,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000123,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000124,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000132,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000166,6,0,3,0,0,0,0,3,0,0,0,0
E02000043,E02000167,3,0,2,0,0,0,0,1,0,0,0,0
E02000043,E02000168,6,0,5,0,0,0,0,1,0,0,0,0
E02000043,E02000169,3,0,0,0,1,0,0,2,0,0,0,0
E02000043,E02000170,1,0,0,0,1,0,0,0,0,0,0,0
E02000043,E02000171,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000172,5,0,2,0,1,0,1,1,0,0,0,0
E02000043,E02000173,39,0,19,1,4,0,0,13,0,0,2,0
E02000043,E02000174,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000175,10,0,3,1,5,0,0,1,0,0,0,0
E02000043,E02000176,7,0,2,0,1,0,0,2,0,2,0,0
E02000043,E02000177,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000178,4,0,0,0,1,0,1,2,0,0,0,0
E02000043,E02000179,1,0,0,0,1,0,0,0,0,0,0,0
E02000043,E02000182,4,0,1,0,2,0,0,1,0,0,0,0
E02000043,E02000183,11,0,8,0,0,0,0,2,0,1,0,0
E02000043,E02000184,16,0,13,1,1,0,0,1,0,0,0,0
E02000043,E02000185,6,0,1,0,1,0,0,4,0,0,0,0
E02000043,E02000186,41,0,32,3,3,0,0,3,0,0,0,0
E02000043,E02000187,2,0,0,0,2,0,0,0,0,0,0,0
E02000043,E02000188,3,0,2,0,1,0,0,0,0,0,0,0
E02000043,E02000189,6,0,4,0,2,0,0,0,0,0,0,0
E02000043,E02000190,10,0,10,0,0,0,0,0,0,0,0,0
E02000043,E02000191,49,0,42,1,1,0,1,1,0,1,2,0
E02000043,E02000192,29,0,22,2,0,0,0,3,1,1,0,0
E02000043,E02000193,57,0,45,1,0,0,0,6,0,4,0,1
E02000043,E02000201,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000207,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000213,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000241,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000242,1,0,0,0,1,0,0,0,0,0,0,0
E02000043,E02000243,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000245,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000248,3,0,1,0,0,0,0,2,0,0,0,0
E02000043,E02000252,7,0,2,0,1,0,0,4,0,0,0,0
E02000043,E02000256,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000257,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000259,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000262,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000264,3,0,0,0,1,0,0,2,0,0,0,0
E02000043,E02000265,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000266,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000268,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000269,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000271,2,0,0,0,0,0,0,1,1,0,0,0
E02000043,E02000272,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000279,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000280,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000282,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000284,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000285,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000286,10,0,0,1,0,0,0,8,1,0,0,0
E02000043,E02000287,6,0,2,0,0,0,0,4,0,0,0,0
E02000043,E02000288,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000289,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000290,4,0,0,0,2,0,0,2,0,0,0,0
E02000043,E02000291,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000293,1,0,0,0,1,0,0,0,0,0,0,0
E02000043,E02000295,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000296,7,0,0,0,1,0,0,6,0,0,0,0
E02000043,E02000297,3,0,0,0,0,0,0,2,1,0,0,0
E02000043,E02000298,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000300,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000301,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000302,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000303,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000304,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000305,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000306,4,0,0,0,1,0,0,3,0,0,0,0
E02000043,E02000308,4,0,1,0,0,0,1,2,0,0,0,0
E02000043,E02000311,5,0,0,0,1,0,0,4,0,0,0,0
E02000043,E02000323,1,0,0,0,0,0,0,0,0,1,0,0
E02000043,E02000333,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000344,4,0,0,0,0,0,0,4,0,0,0,0
E02000043,E02000345,2,0,0,0,0,0,0,0,2,0,0,0
E02000043,E02000346,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000348,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000354,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000358,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000360,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000363,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000365,3,0,1,1,0,0,0,1,0,0,0,0
E02000043,E02000367,3,0,3,0,0,0,0,0,0,0,0,0
E02000043,E02000369,1,0,0,0,0,0,0,0,0,0,1,0
E02000043,E02000370,3,0,3,0,0,0,0,0,0,0,0,0
E02000043,E02000371,18,0,12,0,0,0,0,4,0,2,0,0
E02000043,E02000372,9,0,4,0,0,0,0,4,1,0,0,0
E02000043,E02000375,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000376,6,0,2,0,0,1,0,3,0,0,0,0
E02000043,E02000381,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000383,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000384,5,0,4,0,0,0,0,1,0,0,0,0
E02000043,E02000386,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000387,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000391,2,0,0,1,0,0,0,1,0,0,0,0
E02000043,E02000395,2,0,1,0,0,0,1,0,0,0,0,0
E02000043,E02000400,5,0,0,0,1,0,0,4,0,0,0,0
E02000043,E02000403,7,0,0,0,2,0,0,5,0,0,0,0
E02000043,E02000404,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000405,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000406,4,0,0,0,0,0,2,2,0,0,0,0
E02000043,E02000408,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000410,4,0,1,0,0,0,0,2,0,1,0,0
E02000043,E02000411,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000412,5,0,0,0,1,0,0,3,1,0,0,0
E02000043,E02000413,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000414,2,0,0,0,0,0,0,1,1,0,0,0
E02000043,E02000415,1,0,0,0,0,0,1,0,0,0,0,0
E02000043,E02000416,3,0,0,0,0,0,0,2,1,0,0,0
E02000043,E02000417,8,0,0,0,2,0,1,4,0,1,0,0
E02000043,E02000418,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000419,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000420,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000421,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000422,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000423,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000424,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000426,10,0,1,0,0,0,0,6,0,0,3,0
E02000043,E02000429,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000430,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000431,7,0,3,0,1,0,0,3,0,0,0,0
E02000043,E02000432,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000433,4,0,0,0,0,0,0,4,0,0,0,0
E02000043,E02000439,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000442,1,0,0,0,1,0,0,0,0,0,0,0
E02000043,E02000452,1,0,0,0,1,0,0,0,0,0,0,0
E02000043,E02000455,6,0,1,0,0,0,0,5,0,0,0,0
E02000043,E02000457,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000459,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000463,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000474,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000480,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000494,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000497,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000508,3,0,0,0,0,0,0,3,0,0,0,0
E02000043,E02000509,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000510,4,0,0,0,0,0,0,4,0,0,0,0
E02000043,E02000511,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000518,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000520,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000524,7,0,0,0,0,0,0,7,0,0,0,0
E02000043,E02000526,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000531,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000532,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000534,2,0,0,0,0,0,0,2,0,0,0,0
E02000043,E02000538,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000539,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000541,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000543,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000547,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000554,5,0,1,0,3,0,0,1,0,0,0,0
E02000043,E02000555,8,0,7,0,1,0,0,0,0,0,0,0
E02000043,E02000556,4,0,2,0,0,0,0,2,0,0,0,0
E02000043,E02000557,19,0,16,0,0,0,0,3,0,0,0,0
E02000043,E02000559,9,0,1,0,1,0,0,7,0,0,0,0
E02000043,E02000560,7,0,5,0,0,0,0,2,0,0,0,0
E02000043,E02000562,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000564,7,0,1,1,1,0,0,3,1,0,0,0
E02000043,E02000565,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000566,10,0,10,0,0,0,0,0,0,0,0,0
E02000043,E02000567,1,0,0,0,0,0,0,0,0,1,0,0
E02000043,E02000568,4,0,0,1,1,0,0,2,0,0,0,0
E02000043,E02000569,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000570,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000571,4,0,2,1,0,0,0,1,0,0,0,0
E02000043,E02000572,4,0,3,0,0,0,0,1,0,0,0,0
E02000043,E02000573,8,0,5,0,0,0,0,3,0,0,0,0
E02000043,E02000574,11,0,9,0,0,0,0,2,0,0,0,0
E02000043,E02000575,32,0,26,0,0,0,0,6,0,0,0,0
E02000043,E02000576,42,0,35,2,0,0,1,4,0,0,0,0
E02000043,E02000577,4,0,1,0,2,0,0,1,0,0,0,0
E02000043,E02000578,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000581,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000583,7,0,6,0,1,0,0,0,0,0,0,0
E02000043,E02000584,6,0,5,0,0,0,0,1,0,0,0,0
E02000043,E02000585,3,0,1,0,0,0,0,2,0,0,0,0
E02000043,E02000586,4,0,4,0,0,0,0,0,0,0,0,0
E02000043,E02000587,2,0,1,1,0,0,0,0,0,0,0,0
E02000043,E02000588,15,0,13,2,0,0,0,0,0,0,0,0
E02000043,E02000590,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000591,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000592,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000594,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000596,5,0,2,1,0,0,0,0,1,1,0,0
E02000043,E02000602,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000619,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000620,5,0,3,0,0,0,0,1,1,0,0,0
E02000043,E02000621,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000629,3,0,2,1,0,0,0,0,0,0,0,0
E02000043,E02000630,6,0,3,0,0,0,3,0,0,0,0,0
E02000043,E02000631,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000634,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000650,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000654,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000664,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000687,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000692,1,0,0,1,0,0,0,0,0,0,0,0
E02000043,E02000693,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000694,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000699,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000718,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000721,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000725,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000737,1,0,0,0,1,0,0,0,0,0,0,0
E02000043,E02000746,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000748,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000750,2,0,1,0,0,0,0,1,0,0,0,0
E02000043,E02000756,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000764,2,0,2,0,0,0,0,0,0,0,0,0
E02000043,E02000770,1,0,0,0,0,0,0,1,0,0,0,0
E02000043,E02000780,1,0,1,0,0,0,0,0,0,0,0,0
E02000043,E02000786,3,0,0,0,1,0,0,1,0,0,1,0
E02000043,E02000792,1,0,0,1,0,0,0,0,0,0,0,0
